,url,file_path,about_path,status_code,categories,langid
182,http://bedavaporno93.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/114f9a5d5db94503b98738b1823e0f87,,200,33,tr
183,http://mosauctions.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/5cdd795903b9490c911a55e87c732256,,200,38,en
184,http://brands-workwear.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/f28d27d2348d4015998a5e6ce2220b8f,,200,38;63,de
185,http://brspazhuh.ir,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/1b4a45444dbc485abca056dee69eba0b,,200,-1,fa
186,http://bestandfree.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/f1bd38a9fa964c87bb8386617fb38397,,200,33,en
187,http://flutter-widget.live,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/a377d73a74af4cdba0e05d710046a3f7,,200,11,en
188,http://hirschgeweyh.de,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/83f8de640a9c4a3b9f15a19be4b92df0,,200,11,de
189,http://link.donation-pickup.org,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/a7a8916d4aa545a2815d694631c39629,,200,5,en
190,http://poo-pourri.mx,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/0ebfb77d2be546a3bcd1fdc7f7ed0017,,200,38,es
191,http://bluebike.com.ar,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/3c12f407546e4a3eb2893e07acd0a61a,,200,38;6,es
192,http://myworldpolitics.site,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/50191fab67ac475988939c36ec786e76,,200,27,en
193,http://seobook.site,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/f6e00ca4129644bfa41f53b1ec3f59da,,200,5,
194,http://bedcoouture.in,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/71b95fc39b174ffd855a3c81e15bbe1b,,200,50;5,en
195,http://autofanpage.vn,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/ea4c751ed0e848f0a9b2909f5d6e5bfa,,200,-1,vi
196,http://operatestore.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/601132de0c2b461ea4730fac11b722ed,,200,-1,de
197,http://theroomrank.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/be1a08667e7a45c79261db2f376f9e16,,200,16,en
198,http://proactivecreative.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/229df8e7a3944a048e5d8aa4f8e0854b,,200,30,en
199,http://thanitha.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/42bc37b9c1c54d3085dc2c501c2a5f9a,,200,38;30,th
200,http://watchtvseries.unblckd.cx,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/8baf5e2b401b4e91ab6272c37ecc855d,,200,67;26;41,
201,http://glamglory.de,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/9cd0b2e8250841c8825380f300036cd2,,200,-1,de
202,http://webmusic.live,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/83afc674cefd4796ae3ef33095f3e9e3,,200,67;26,id
203,http://dewatangkas.co,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/654bc4a3fc4b49609aaa5ee9a831010a,,200,18,id
204,http://watersportingadventure.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/9241047bc29e44218e6be450e8eb3403,,200,41,en
205,http://21gymstreet.de,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/b7b90de0211a4ecfbc7c2a0cf3cd12d8,,200,-1,en
206,http://otdam.by,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/e5fa344ebf1c4188a61a3b95c2cd3bd2,,200,38,ru
207,http://www.navarradigital.es/articulo/opinion/felives-anos-20/20191231223333005530.html,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/2372da4211bc4b71bd0c6c4bf1532816,,200,27,es
208,http://smartplussofa.net,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/34fa2ce061de42afab9b06d0fc044839,,200,38,th
209,http://apatzidi.gr,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/310f064b7eb647c0a930f6712c47321d,,200,30;32,el
210,http://amp-pr.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/b39f17c7c4f342e588ced857b0a124b7,,200,-1,
211,http://xnxc.icu,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/b3cbefb75f524d9a9b32d6e62c9e1592,,200,33,ur
212,http://holysmokecannabis.ca,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/6b5e6707bb3549668d1b181f5736f6af,,200,82,en
213,http://kneesupportx.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/2f0c08de849c489594704c69b9f57e89,,200,-1,en
214,http://sexu.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/2418539bd64043eda57d6634a57c0e63,,200,33,en
215,http://e-novidade.com.br,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/c914ef3be974449d81e8dd091654706c,,200,38,pt
216,http://www.suncolors.fr,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/c97a59511caa40c4bc972df94e32fa88,,200,5,fr
217,http://destekleme.gen.tr,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/d4f89a16bab7455494166493bca2f67a,,200,17,tr
218,http://dateline.ng,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/5b654c41dbf247e484dcf26583880000,,200,27,en
219,http://jzhouseo.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/af0aeef92a8244fb84969d88827db42d,,200,11,qu
220,http://envios.cl,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/c2ae7802738b469ab57a4151090bba63,,200,5;30,es
221,http://starsonline.gr,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4f8359aa3e8940c5be62dc0c586a304f,,200,16,el
222,http://vodlan.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/8c05bddc14f9482dbc870ad44105d7fc,,200,-1,la
223,http://bizay.nl,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/2142a763d4a94e75811130a37aca0685,,200,38,nl
224,http://veterinariaelensanche.es,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/99cdf778656e4ca9be2de3b368c0dd31,,200,50,es
225,http://5gbioshield.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/bd23eb9ff9374f04a7be17f6bbac29cc,,200,-1,en
226,http://heartpulses.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/a7635e132cac4d89b54b8ffdc3cf0666,,200,11,en
227,http://at-home-baubiologie.de,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/020aacf0a0194609bdd4efdfc86f920e,,200,-1,de
228,http://caricaturashd.net,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/c4cad745097c45abb7742f93de0a64e3,,200,67;26;16,es
229,http://losmejoresmasterclass.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/aadec3b5720244eeba97c5212cfe820f,,200,-1,en
230,http://avl-set.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/a9db869ec0754d16b15726201bea434b,,200,6,de
231,http://emoyiyi.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/dae4832529a64d36add150eb4d0a860f,,200,33,qu
232,http://sisbela.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/6d0fa12f1d6d4075a712c1aaddfe538b,,200,63,es
233,http://ardscoilrisdublin.ie,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/287679abaa374b37a92615a635bf3f75,,200,15,en
234,http://noicodingkids.com.na,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/8a98d995a8cf448194f02e86195f90ad,,200,-1,en
235,http://rutsoft.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/98f6a8d5eca44d4aa1d24b4680903b15,,200,5,en
236,http://alfyo.it,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/2392efc62f40455da0cdb81ab687d334,,200,38;63,it
237,http://condofile.co,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/ea1172c5283645399ea11673c9e71ad6,,200,11;34,vi
238,http://b2dmetal.fr,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/2f8ea57a281c4e49a12791ac3f2f7071,,200,-1,fr
239,http://greenfuture.gr,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/22034989b3294a7eb7ae972e3ff00d78,,200,5,el
240,http://efsanebahis87.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/0a65b74228674e3f8240b40487c3b31a,,200,18,tr
241,http://shahhomeservice.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/b222a4c1c18946b4a2285634e1c02811,,200,5,en
242,http://login.microsoftonline.com/common/oauth2/v2.0/authorize,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/56c7129f0e9e432483ae4ef325f15453,,200,11,en
243,http://larganista.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/e24b06a161b14aafa934df4d20e1dc02,,200,-1,en
244,http://www.dorotinvestment.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/2668b4ae15ee47d681d0d4ec9c182c27,,200,119,en
245,http://cattilystore.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/26789cdecb2f4c55b2736972382f3951,,200,-1,en
246,http://bauchladen-shop.de,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/8093b01496974c86a02f68e1135b2d26,,200,5,de
247,http://flatbed-semitrailer.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/5ec67b4ebac84b3dbdf75d2b20268294,,200,5,en
248,http://gmailcom.email,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/a8431b601b384fcca4634c5225d08d27,,200,11,en
249,http://ucobsales.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/c791dc40486f4da587a421778bbae4c9,,200,-1,en
250,http://anchored.co.in,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/915249d7c6d4423996ad6ff2d0d88c37,,200,-1,en
251,http://decouvrezaqui.info,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/828041c1e0e1487f81582827cba501e9,,200,9,fr
252,http://aescoladofuturo.com.br,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4f0eeb5bfc874f7db0bec13ad4c08aad,,200,15,pt
253,http://nbafourfree.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/1a58c9245e154999be1d39ecf8a48d7e,,200,119,en
254,http://easytechguides.nl,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/727bea75fda6470582314f65e8458d1d,,200,-1,nl
255,http://st6m.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4cd3f3859af94629a0577737f4ca454d,,200,18,qu
256,http://influencernews.kr,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/e02d5b277c75485f9954b87ed2f4fb80,,200,16,ko
257,http://stevens-inspirations.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/5e57b915fa9d4a3a9a2c854b24315c16,,200,-1,en
258,http://spacetooncutlinks.ga,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4e1cef8b8d9e447abc4358e2a2b55e2a,,200,-1,en
259,http://gynbet.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/cede033ad818447382393ba98d76c675,,200,18,pt
260,http://trendsofglobal.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/f2ec2a3d6c714f6e8c0db98d29c300be,,200,27,en
261,http://themudrockexpedition.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/677fc41e72994bf68c07895372fc363f,,200,-1,en
262,http://ikram.sa,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/0f54c32eb7eb493bacad9dbd635be8ca,,200,28,fo
263,http://mpakavogatos.gr,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/e27c305730814272a01c10ce94689545,,200,36,el
264,http://hertfordshireclinic.co.uk,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/0aafb91bbe444c0b995a6357f3ee105e,,200,22,en
265,http://masalperisidukkani.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/0be019ccbf3e40fdbdac588f71576664,,200,38,tr
266,http://x-mas.site,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/714bc415c403494aaaa6f6cbd83fee15,,200,-1,ru
267,http://ressourcenretter.de,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/e12c7f259aab4e6f8c0222a5d70c29a6,,200,5,de
268,http://readysetmaster.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/17b79d906e37452b9c166f1f47d6d82a,,200,-1,en
269,http://rumshockvf.org,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/b042bd6bf9474186b0473bcc0c035bec,,200,28,en
270,http://byggmester-neteland.no,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/b692d6e2e350470cbacaa41c75b1876d,,200,5,no
271,http://planeta42.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/635d60fcdd6041f8a33526a6f02017c0,,200,19;15,en
272,http://click.noreply.michiganlottery.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/51a9602b35604c19bbb443abf6633816,,200,18;-1,en
273,http://rechtsdokumente.de,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4bf25ab2b887476ca1c9a631747b2da3,,200,5,de
274,http://gofreshnup.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/9bd0f7ad12974b64b0b331eacf0b0fef,,200,30;22,en
275,http://217.194.214.122,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/12ab912185f44565bd8507b0038b7cfa,,200,94,en
276,http://redemptionoffers.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4919754dbdb74a559dc8801dee72b432,,200,-1,en
277,http://maunaup.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/336763449df5464691dee93ad42807ca,,200,5,tr
278,http://heylittlepaw.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/a2c2dd92d3a4499dbbb7f97018d0667a,,200,-1,en
279,http://priceforpolitics.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/f47cb88d8c484ee880cbc49de5600bdd,,200,32,en
280,http://pbs.org,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/063a16a0023e481c8c25356650aea551,,200,26;15,en
281,http://effectlist.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4f19aea8f7a94d4e82e5d623488e542c,,200,11,en
282,http://saloncharmant.com.ar,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/25bf5558183644cab0634ae784932948,,200,36,es
283,http://wabisabi-kashiwaya.jp,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/e9eea58e44f644f99efe53cca69cb712,,200,45,ja
284,http://kininaruman.me,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4e66e8669ba64dd9a63e51c2e4ed6db3,,200,38;30,ja
285,http://donovanmeditations.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/3b9d8e1514c84773bfbd7d92e527c0b1,,200,-1,ko
286,http://transpartner-logistics.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/cb5fd5bbab954b649181c7c7c48b4fda,,200,5,de
287,http://sunwavestudio.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4ca63ca5091a4b179c78f32db5d0ae1c,,200,-1,en
288,http://whiteriversmediasolutions.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/669d414f50fa48a8b5dfdf8264b49b61,,200,36,en
289,http://wash-it.com.au,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/0c22447267ca4718a3a086d5da11a425,,200,-1,en
290,http://gamerstutorials.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/a9ce189d4bf6426abb00e0c635d23843,,200,67;26,en
291,http://ukplaystation.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/9bc49095f3e74478a1604e8f7cf0ac67,,200,-1,en
292,http://virtudent.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/11538f20c8824b909e7ac8d2fab63c2c,,200,22,en
293,http://chinafrpgrating.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/2764ec4747964a17a1159481e2828caa,,200,5,en
294,http://electronoobs.io,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/551a0e81d2e04d598cb5ec3a893842f0,,200,11;9,en
295,http://aadhaarkyc.io,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/22da7efc349f4ebe818a76bfb58b5b1f,,200,5,en
296,http://www.musingmainiac.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/2c50d08205d947f6a242d1c60bdbb7c6,,200,5,zh
297,http://nitem3.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4c8d35bd5a274d21813d167f62db9e22,,200,19,en
298,http://bibliopoleiogrammi.gr,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/334eef518ba84bc8a002c3872217ed71,,200,38,el
299,http://rossaigon.vn,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/d100c6d209194c10bee4bf5dca5f0ed9,,200,36,la
300,http://inter-bohemia.cz,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/b08238cb14f144d3b7fa64bf41709f46,,200,45,cs
301,http://btprenoro.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/63c1a7be54db439d8b08c02878ab83dd,,200,24,ro
302,http://sadimgola.pw,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/b4db7c1e030f4aa29fcffbb09d83652d,,200,-1,en
303,http://fuckbookmobile.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/0f3ce3c77a03427f8d5c540e20914a57,,200,33;13,en
304,http://4chan.org,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/ae51e9b8715b4cdca5075baf9af9479b,,200,9;33,en
305,http://careline.clinic,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/ef47c146774049a4ac5da8b83e0c5bb0,,200,22,th
306,http://driverscape.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4e3cc011f23e41ed8b1d712bdcb7c846,,200,11;14,en
307,http://www.mcx.se,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/fc1576fe3b2b4526b729ba120910bfbe,,200,-1,en
308,http://bluebike.com.ar,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/c41d2108b30f4e28ae4db52bacefe65c,,200,38;6,es
309,http://trabajaenbdp.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/386e7ba00d1545e6b2a77812dd3c198e,,200,17;24,es
310,http://todochile10.cl,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/2b89b493d39e480bae617d846269f96e,,200,30;17,es
311,http://nong2020.tw,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/59b62a68da294e788d62f38105199ec7,,200,32,zh
312,http://dbackdrop.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/22b37c85db0a418b824fbd57a2b665be,,200,38,en
313,http://kedaifirdaus.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/08ed6937573b43ff84c962d00caa98d9,,200,-1,ms
314,http://exclusivebutlerschool.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/1e48373c096f4e22b839461f20f652e0,,200,15,en
315,http://in-in-rome-hotels-ok.live,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/7bd198eb0bd44ffa85f1dde7d389ba40,,200,-1,en
316,http://teamsizzinc.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/9437c8cb15bb449491b9d60e292c4ebe,,200,-1,en
317,http://tandemcoaching.academy,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/8f5bafeb153047e4b1a664d577f9c142,,200,15,en
318,http://smile-stores.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/27fbe10268fa4be299f2d6c2280e8af3,,200,-1,ar
319,http://it-an-intl-suvok.live,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/c993d1319703476db26428ae1438d6f8,,200,-1,lt
320,http://nexzone.in,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/98be51a9ddcd44c38f1b7d7481e9b07a,,200,19,en
321,http://appoliticalreviews.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/d1c8de68281d405c89bcf0531a358ec6,,200,32;26,en
322,http://josera-schwein.de,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/f64a111005174f539c05c407e9273b2b,,200,5,de
323,http://xinz25.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/c3be03852ffe48218ba88e52906ef1e0,,200,33,qu
324,http://c2fo.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/f3b8f47627654934b21b00d771bb629e,,200,17,en
325,http://chachehao.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/8741e87f197b46ba9e10ae4033cef3d5,,200,94,zh
326,http://melinda.com.br,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/8d74f6a91e834dc080b03c1c56976348,,200,63,pt
327,http://mtigzb.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/6d517e5a466e43cebf10f17beb5d43ab,,200,5,en
328,http://superbmagazineplus.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/015a99a0c4c149d0bb700ce10517e749,,200,89,en
329,http://theroseprojectinc.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/ad71f8f364314c01868f7f48fd2c68bf,,200,28,en
330,http://funcionjudicial.gob.ec,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/5d2bdcf1a7fd4aec8e2acb3388f0eebc,,200,20,es
331,http://popzoza.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/8c97b50d3ea946f38b8bc1e745b8db8d,,200,-1,en
332,http://sleepvio.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/d846b227f50943ac8d8177811ba63984,,200,-1,en
333,http://mongcine.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/5918981d73a94543b174deec345296a5,,200,67;26,fr
334,http://afpb.fr,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/48a95a71f5f247d5b2073e597794eb7d,,200,76,fr
335,http://egencia.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/15dc3ec2dec6420980ad388bc190a9a4,,200,45,en
336,http://medicinckiy.ru,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/b8778ae95e754fc4bd4c7dbe6f1a67fc,,200,30,ru
337,http://swatup.co,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/12d7d7ac0c1e47ef9cd71363bcacb8f6,,200,45,en
338,http://boza.co,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/b6407b78c73148af82d9c0d223790761,,200,11,en
339,http://interia.pl,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/299aa3ebbd2a476ebf0ef72787209c18,,200,37,pl
340,http://sinai5050.ca,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/90adae86934e4d1fbbf8e50d2d6e2569,,200,22,en
341,http://click.client-airfrance.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4ad001623b024f05afef608f7b76f0b7,,200,-1;45,en
342,http://buffalorockgingerale.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/016c7bad4d8c4283abb46bcf0e33ddd8,,200,36,en
343,http://wish-you.co/2020,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/541d61870ae446a29aff8ff2df1af4e9,,200,-1,en
344,http://ciberpeliculashd.net,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/514fddc0370c472a8e029e390f0c08c0,,200,67;26,es
345,http://hogame88.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/019dcbbc5a924a4c884b2f75014544ff,,200,18,ko
346,http://clips4sale.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/3f24b2d42a90490b85d49e71e92a6ede,,200,33,en
347,http://bbstyle.se,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/08692c10867e499382b8b56a2d257080,,200,38,sv
348,http://cydarex.com.ng,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/5dcb25bbdc424590b64275996a553dfd,,200,30,en
349,http://www.trucs-et-astuces.org,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/f884ccfaf8114aea8d6466ea928c708f,,200,28;22,fr
350,http://panzerleague.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/4761263a8ab44b609ace9ab0aba0041c,,200,19,en
351,http://oeskb.at,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/73b62360d29d4db8af1cadff373ccdd3,,200,41,de
352,http://openfile.live/lp/cbp-search-aud-openfile,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/dc1b10d5952c44ecbcf2eb9525ddded6,,200,-1,en
353,http://flaneur21.de,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/16290e2e32054a709e505f3ab4f0f85a,,200,30,de
354,http://cvshvac.qa,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/26d05b58ae6b4308a16d51ae62aa6de5,,200,5,en
355,http://switch-eat.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/2c6a7fb5332047cab2d43521849725d3,,200,36,fr
356,http://refer.ph,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/a5f238e2f589416e82993f10c707596c,,200,5,en
357,http://tuday.cc,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/597b1170363f4b6885cae06dcbb45894,,200,-1,ar
358,http://intercoin.tk,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/0f02bdf292bd4a72914aeb51f3ce0e18,,200,-1,en
359,http://hepsibahis669.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/af596dea85754481bbbc685b6a5817c8,,200,18,tr
360,https://www.sv-nueziders.com,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/c40cfcd920a14c849ae4b9c97cc1f5b5,,200,-1,de
361,http://top10filmes.biz,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/65accb85df284299a9655915c25e7d9c,,200,67;26,pt
362,http://pojistovnapatricie.cz,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/59922bcdd8124c5f8b0c45a5a8d73b98,,200,5,cs
363,http://typerunner.net,/bigdata/dst/urlf_ng/datasets/tamar_crawler/2020-1/d6d979a4f1ab45d49112f61de8c1cc20,,200,-1,en
